order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
O-10783,2025-03-01,C-0201,P-034,Family Tent 034,Sports & Outdoor,1,27.5
O-11655,2025-03-01,C-0433,P-013,Deluxe Blender 013,Home & Kitchen,1,143.64
O-12612,2025-03-02,C-0673,P-023,Max Lamp 023,Home & Kitchen,2,78.59
O-10310,2025-03-02,C-0089,P-027,Travel Water Bottle 027,Sports & Outdoor,2,86.77
O-13154,2025-03-02,C-0811,P-021,Basic Pan Set 021,Home & Kitchen,3,8.83
O-10542,2025-03-02,C-0148,P-024,Basic Organizer 024,Home & Kitchen,2,24.96
O-10179,2025-03-02,C-0049,P-007,Smart Headphones 007,Electronics,2,74.5
O-11938,2025-03-02,C-0503,P-015,Basic Pan Set 015,Home & Kitchen,2,26.68
O-13047,2025-03-02,C-0784,P-041,Eco Trimmer 041,Beauty,3,103.76
O-13310,2025-03-02,C-0853,P-017,Deluxe Lamp 017,Home & Kitchen,2,149.44
O-13014,2025-03-02,C-0778,P-036,Classic Skincare Set 036,Beauty,2,32.81
O-11938,2025-03-02,C-0503,P-015,Basic Pan Set 015,Home & Kitchen,2,26.68
O-13624,2025-03-03,C-0940,P-008,Mini Speaker 008,Electronics,3,135.61
O-14611,2025-03-03,C-1200,P-049,Classic Plush Bear 049,Toys,2,88.14
O-13875,2025-03-03,C-1000,P-008,Mini Speaker 008,Electronics,2,145.45
O-11231,2025-03-03,C-0327,P-037,Deluxe Trimmer 037,Beauty,3,109.73
O-12943,2025-03-03,C-0761,P-035,Classic Hair Dryer 035,Beauty,3,112.41
O-13624,2025-03-03,C-0940,P-008,Mini Speaker 008,Electronics,3,135.61
O-13028,2025-03-03,C-0780,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,81.31
O-10725,2025-03-03,C-0187,P-032,Max Water Bottle 032,Sports & Outdoor,1,99.05
O-13063,2025-03-03,C-0788,P-060,Max Chair Cushion 060,Office,3,58.87
O-14528,2025-03-03,C-1174,P-021,Basic Pan Set 021,Home & Kitchen,1,8.92
O-11606,2025-03-03,C-0419,P-016,Mini Coffee Maker 016,Home & Kitchen,3,44.34
O-10623,2025-03-03,C-0165,P-015,Basic Pan Set 015,Home & Kitchen,1,26.43
O-10335,2025-03-03,C-0095,P-047,Smart Building Set 047,Toys,3,134.61
O-13122,2025-03-03,C-0801,P-039,Premium Hair Dryer 039,Beauty,2,52.79
O-14039,2025-03-03,C-1047,P-026,Premium Backpack 026,Sports & Outdoor,2,134.33
O-10906,2025-03-03,C-0233,P-011,Basic Mouse 011,Electronics,1,66.48
O-11529,2025-03-04,C-0403,P-027,Travel Water Bottle 027,Sports & Outdoor,2,88.09
O-10575,2025-03-04,C-0156,P-023,Max Lamp 023,Home & Kitchen,4,82.19
O-10590,2025-03-04,C-0158,P-001,Classic Headphones 001,Electronics,2,85.92
O-14185,2025-03-04,C-1082,P-018,Smart Organizer 018,Home & Kitchen,1,64.15
O-12029,2025-03-04,C-0525,P-047,Smart Building Set 047,Toys,3,135.87
O-10996,2025-03-04,C-0256,P-022,Mini Coffee Maker 022,Home & Kitchen,3,119.59
O-12293,2025-03-04,C-0588,P-026,Premium Backpack 026,Sports & Outdoor,2,127.12
O-10052,2025-03-04,C-0011,P-008,Mini Speaker 008,Electronics,2,145.51
O-10795,2025-03-04,C-0205,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.75
O-13224,2025-03-04,C-0828,P-009,Classic Power Bank 009,Electronics,2,74.62
O-11097,2025-03-04,C-0285,P-039,Premium Hair Dryer 039,Beauty,2,53.54
O-11032,2025-03-04,C-0267,P-009,Classic Power Bank 009,Electronics,1,74.01
O-11172,2025-03-05,C-0309,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,78.27
O-13411,2025-03-05,C-0887,P-004,Deluxe Webcam 004,Electronics,1,25.79
O-11734,2025-03-05,C-0453,P-004,Deluxe Webcam 004,Electronics,2,25.83
O-14189,2025-03-05,C-1084,P-055,Max Chair Cushion 055,Office,3,152.02
O-13964,2025-03-05,C-1024,P-050,Family Race Track 050,Toys,2,60.56
O-10891,2025-03-05,C-0230,P-019,Smart Blender 019,Home & Kitchen,3,61.44
O-13133,2025-03-05,C-0806,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.44
O-10398,2025-03-05,C-0112,P-015,Basic Pan Set 015,Home & Kitchen,1,26.63
O-14161,2025-03-05,C-1076,P-041,Eco Trimmer 041,Beauty,1,107.2
O-10315,2025-03-05,C-0090,P-023,Max Lamp 023,Home & Kitchen,3,81.42
O-12044,2025-03-05,C-0527,P-022,Mini Coffee Maker 022,Home & Kitchen,3,115.58
O-14021,2025-03-05,C-1041,P-037,Deluxe Trimmer 037,Beauty,2,107.07
O-13519,2025-03-06,C-0912,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.97
O-13250,2025-03-06,C-0833,P-010,Basic Webcam 010,Electronics,2,161.71
O-14024,2025-03-06,C-1042,P-022,Mini Coffee Maker 022,Home & Kitchen,2,120.67
O-13244,2025-03-06,C-0832,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,83.66
O-13499,2025-03-06,C-0910,P-038,Classic Mirror 038,Beauty,3,62.47
O-13680,2025-03-06,C-0951,P-054,Mini Monitor Stand 054,Office,3,62.98
O-14511,2025-03-06,C-1166,P-013,Deluxe Blender 013,Home & Kitchen,3,143.07
O-12546,2025-03-06,C-0654,P-015,Basic Pan Set 015,Home & Kitchen,3,26.12
O-10562,2025-03-06,C-0152,P-010,Basic Webcam 010,Electronics,1,154.26
O-14200,2025-03-06,C-1087,P-018,Smart Organizer 018,Home & Kitchen,2,59.89
O-13097,2025-03-06,C-0797,P-013,Deluxe Blender 013,Home & Kitchen,2,145.66
O-10680,2025-03-06,C-0178,P-046,Smart Race Track 046,Toys,3,82.73
O-10738,2025-03-06,C-0190,P-036,Classic Skincare Set 036,Beauty,2,31.26
O-12952,2025-03-06,C-0763,P-055,Max Chair Cushion 055,Office,1,152.84
O-12319,2025-03-06,C-0595,P-007,Smart Headphones 007,Electronics,2,77.77
O-10530,2025-03-06,C-0145,P-056,Pro Notebook Set 056,Office,3,104.95
O-11902,2025-03-07,C-0494,P-047,Smart Building Set 047,Toys,1,138.33
O-13428,2025-03-07,C-0891,P-032,Max Water Bottle 032,Sports & Outdoor,3,104.51
O-10144,2025-03-07,C-0039,P-010,Basic Webcam 010,Electronics,2,164.81
O-13511,2025-03-07,C-0911,P-008,Mini Speaker 008,Electronics,2,144.09
O-14160,2025-03-07,C-1076,P-030,Mini Yoga Mat 030,Sports & Outdoor,1,36.25
O-14140,2025-03-07,C-1073,P-035,Classic Hair Dryer 035,Beauty,2,118.54
O-13460,2025-03-07,C-0898,P-055,Max Chair Cushion 055,Office,2,149.73
O-10380,2025-03-07,C-0105,P-013,Deluxe Blender 013,Home & Kitchen,2,149.4
O-13305,2025-03-07,C-0850,P-054,Mini Monitor Stand 054,Office,1,62.0
O-11036,2025-03-07,C-0268,P-054,Mini Monitor Stand 054,Office,3,64.09
O-11706,2025-03-07,C-0443,P-001,Classic Headphones 001,Electronics,2,86.68
O-13600,2025-03-08,C-0932,P-038,Classic Mirror 038,Beauty,2,59.2
O-14565,2025-03-08,C-1184,P-026,Premium Backpack 026,Sports & Outdoor,1,132.34
O-12823,2025-03-08,C-0727,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,35.69
O-10070,2025-03-08,C-0019,P-007,Smart Headphones 007,Electronics,2,75.94
O-12468,2025-03-08,C-0633,P-055,Max Chair Cushion 055,Office,2,151.75
O-13276,2025-03-08,C-0839,P-057,Max Desk Pad 057,Office,2,95.19
O-12935,2025-03-08,C-0758,P-022,Mini Coffee Maker 022,Home & Kitchen,2,114.69
O-10845,2025-03-08,C-0218,P-038,Classic Mirror 038,Beauty,2,59.32
O-12817,2025-03-08,C-0726,P-008,Mini Speaker 008,Electronics,3,139.28
O-14131,2025-03-08,C-1071,P-043,Max Building Set 043,Toys,1,69.38
O-12502,2025-03-08,C-0642,P-050,Family Race Track 050,Toys,2,60.4
O-14509,2025-03-08,C-1166,P-018,Smart Organizer 018,Home & Kitchen,1,63.76
O-12125,2025-03-08,C-0550,P-056,Pro Notebook Set 056,Office,3,103.57
O-13623,2025-03-08,C-0940,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,34.4
O-14166,2025-03-08,C-1079,P-051,Mini Notebook Set 051,Office,3,49.48
O-11318,2025-03-08,C-0347,P-015,Basic Pan Set 015,Home & Kitchen,3,27.17
O-12037,2025-03-08,C-0526,P-046,Smart Race Track 046,Toys,4,81.97
O-12369,2025-03-08,C-0608,P-040,Family Skincare Set 040,Beauty,3,28.91
O-14381,2025-03-09,C-1130,P-007,Smart Headphones 007,Electronics,4,75.39
O-13039,2025-03-09,C-0783,P-059,Basic Monitor Stand 059,Office,1,56.02
O-13737,2025-03-09,C-0965,P-060,Max Chair Cushion 060,Office,1,61.37
O-10279,2025-03-09,C-0081,P-011,Basic Mouse 011,Electronics,3,63.81
O-11064,2025-03-09,C-0273,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,77.24
O-12104,2025-03-09,C-0547,P-027,Travel Water Bottle 027,Sports & Outdoor,1,88.68
O-10483,2025-03-09,C-0133,P-015,Basic Pan Set 015,Home & Kitchen,2,25.88
O-12653,2025-03-09,C-0684,P-045,Classic Plush Bear 045,Toys,1,35.64
O-10218,2025-03-09,C-0061,P-046,Smart Race Track 046,Toys,3,87.09
O-13580,2025-03-09,C-0928,P-039,Premium Hair Dryer 039,Beauty,1,51.8
O-12906,2025-03-09,C-0750,P-014,Premium Kettle 014,Home & Kitchen,3,63.88
O-10869,2025-03-09,C-0225,P-020,Basic Kettle 020,Home & Kitchen,4,94.99
O-11482,2025-03-10,C-0392,P-038,Classic Mirror 038,Beauty,1,62.82
O-14071,2025-03-10,C-1057,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,75.5
O-10662,2025-03-10,C-0172,P-052,Smart Desk Pad 052,Office,3,22.7
O-11320,2025-03-10,C-0348,P-031,Compact Backpack 031,Sports & Outdoor,3,57.03
O-14400,2025-03-10,C-1135,P-022,Mini Coffee Maker 022,Home & Kitchen,3,118.45
O-12688,2025-03-10,C-0689,P-007,Smart Headphones 007,Electronics,4,73.45
O-13830,2025-03-10,C-0987,P-045,Classic Plush Bear 045,Toys,1,34.24
O-12554,2025-03-10,C-0656,P-041,Eco Trimmer 041,Beauty,1,103.99
O-11875,2025-03-10,C-0489,P-038,Classic Mirror 038,Beauty,1,60.09
O-12841,2025-03-10,C-0734,P-050,Family Race Track 050,Toys,4,57.5
O-12954,2025-03-10,C-0764,P-012,Mini Keyboard 012,Electronics,3,32.31
O-14379,2025-03-10,C-1130,P-046,Smart Race Track 046,Toys,3,85.28
O-10208,2025-03-10,C-0057,P-054,Mini Monitor Stand 054,Office,2,63.81
O-12869,2025-03-11,C-0741,P-018,Smart Organizer 018,Home & Kitchen,3,60.73
O-11640,2025-03-11,C-0429,P-037,Deluxe Trimmer 037,Beauty,2,109.39
O-12221,2025-03-11,C-0573,P-047,Smart Building Set 047,Toys,1,137.65
O-11724,2025-03-11,C-0448,P-055,Max Chair Cushion 055,Office,3,158.18
O-11412,2025-03-11,C-0375,P-043,Max Building Set 043,Toys,2,71.69
O-13764,2025-03-11,C-0970,P-058,Smart Pen Set 058,Office,3,92.16
O-14472,2025-03-11,C-1158,P-057,Max Desk Pad 057,Office,3,98.66
O-10383,2025-03-11,C-0108,P-046,Smart Race Track 046,Toys,3,84.15
O-14561,2025-03-11,C-1182,P-009,Classic Power Bank 009,Electronics,3,73.37
O-13044,2025-03-11,C-0783,P-050,Family Race Track 050,Toys,1,56.59
O-13500,2025-03-11,C-0910,P-023,Max Lamp 023,Home & Kitchen,4,76.42
O-10021,2025-03-11,C-0005,P-027,Travel Water Bottle 027,Sports & Outdoor,2,84.48
O-14513,2025-03-11,C-1167,P-037,Deluxe Trimmer 037,Beauty,3,113.86
O-10422,2025-03-11,C-0118,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,37.02
O-11095,2025-03-11,C-0282,P-001,Classic Headphones 001,Electronics,2,82.52
O-12749,2025-03-11,C-0707,P-018,Smart Organizer 018,Home & Kitchen,2,62.56
O-11236,2025-03-11,C-0327,P-005,Travel Mouse 005,Electronics,4,153.4
O-13401,2025-03-11,C-0882,P-049,Classic Plush Bear 049,Toys,2,93.12
O-13386,2025-03-11,C-0879,P-049,Classic Plush Bear 049,Toys,2,92.47
O-14532,2025-03-11,C-1176,P-011,Basic Mouse 011,Electronics,2,64.88
O-13469,2025-03-12,C-0899,P-024,Basic Organizer 024,Home & Kitchen,3,23.79
O-10900,2025-03-12,C-0232,P-041,Eco Trimmer 041,Beauty,2,104.73
O-12576,2025-03-12,C-0664,P-032,Max Water Bottle 032,Sports & Outdoor,2,103.43
O-12121,2025-03-12,C-0550,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.58
O-11534,2025-03-12,C-0405,P-050,Family Race Track 050,Toys,2,58.76
O-11692,2025-03-12,C-0440,P-059,Basic Monitor Stand 059,Office,1,57.4
O-13813,2025-03-12,C-0984,P-006,Eco Keyboard 006,Electronics,2,132.63
O-13382,2025-03-12,C-0879,P-058,Smart Pen Set 058,Office,1,90.33
O-14304,2025-03-12,C-1113,P-004,Deluxe Webcam 004,Electronics,2,27.1
O-11418,2025-03-12,C-0378,P-022,Mini Coffee Maker 022,Home & Kitchen,2,118.73
O-11180,2025-03-12,C-0312,P-059,Basic Monitor Stand 059,Office,1,59.37
O-13693,2025-03-12,C-0954,P-034,Family Tent 034,Sports & Outdoor,3,27.17
O-12891,2025-03-12,C-0747,P-016,Mini Coffee Maker 016,Home & Kitchen,1,43.75
O-13176,2025-03-12,C-0815,P-052,Smart Desk Pad 052,Office,2,22.69
O-13435,2025-03-13,C-0893,P-046,Smart Race Track 046,Toys,2,85.38
O-11203,2025-03-13,C-0315,P-047,Smart Building Set 047,Toys,3,138.12
O-13583,2025-03-13,C-0929,P-016,Mini Coffee Maker 016,Home & Kitchen,3,42.84
O-12290,2025-03-13,C-0587,P-006,Eco Keyboard 006,Electronics,1,134.48
O-10694,2025-03-13,C-0181,P-041,Eco Trimmer 041,Beauty,3,107.28
O-14362,2025-03-13,C-1127,P-042,Compact Mirror 042,Beauty,3,168.06
O-10863,2025-03-13,C-0222,P-001,Classic Headphones 001,Electronics,1,82.31
O-12412,2025-03-13,C-0618,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,78.99
O-13757,2025-03-13,C-0969,P-039,Premium Hair Dryer 039,Beauty,3,53.1
O-13884,2025-03-14,C-1003,P-055,Max Chair Cushion 055,Office,2,154.05
O-10008,2025-03-14,C-0001,P-025,Smart Yoga Mat 025,Sports & Outdoor,4,79.39
O-10012,2025-03-14,C-0003,P-026,Premium Backpack 026,Sports & Outdoor,3,133.43
O-14533,2025-03-14,C-1177,P-045,Classic Plush Bear 045,Toys,1,35.47
O-14237,2025-03-14,C-1098,P-042,Compact Mirror 042,Beauty,3,172.43
O-10967,2025-03-14,C-0250,P-023,Max Lamp 023,Home & Kitchen,2,80.11
O-11387,2025-03-14,C-0366,P-040,Family Skincare Set 040,Beauty,2,29.15
O-11285,2025-03-14,C-0340,P-036,Classic Skincare Set 036,Beauty,2,31.47
O-14056,2025-03-14,C-1053,P-012,Mini Keyboard 012,Electronics,4,32.02
O-12028,2025-03-14,C-0525,P-010,Basic Webcam 010,Electronics,2,159.34
O-13380,2025-03-14,C-0878,P-026,Premium Backpack 026,Sports & Outdoor,3,130.06
O-10990,2025-03-14,C-0255,P-036,Classic Skincare Set 036,Beauty,2,32.97
O-10385,2025-03-14,C-0108,P-023,Max Lamp 023,Home & Kitchen,1,77.47
O-10058,2025-03-14,C-0013,P-032,Max Water Bottle 032,Sports & Outdoor,3,100.15
O-14257,2025-03-14,C-1102,P-019,Smart Blender 019,Home & Kitchen,4,60.39
O-10242,2025-03-15,C-0072,P-014,Premium Kettle 014,Home & Kitchen,2,62.46
O-13857,2025-03-15,C-0995,P-032,Max Water Bottle 032,Sports & Outdoor,3,102.55
O-13866,2025-03-15,C-0997,P-057,Max Desk Pad 057,Office,3,92.31
O-10387,2025-03-15,C-0108,P-014,Premium Kettle 014,Home & Kitchen,3,63.03
O-13654,2025-03-15,C-0947,P-007,Smart Headphones 007,Electronics,1,76.15
O-12762,2025-03-15,C-0710,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,81.55
O-12899,2025-03-15,C-0748,P-021,Basic Pan Set 021,Home & Kitchen,3,9.32
O-10514,2025-03-15,C-0140,P-029,Deluxe Tent 029,Sports & Outdoor,1,78.71
O-10400,2025-03-15,C-0113,P-052,Smart Desk Pad 052,Office,3,24.2
O-12996,2025-03-15,C-0774,P-011,Basic Mouse 011,Electronics,2,62.55
O-12848,2025-03-15,C-0736,P-016,Mini Coffee Maker 016,Home & Kitchen,3,43.74
O-10620,2025-03-15,C-0164,P-059,Basic Monitor Stand 059,Office,2,59.8
O-12329,2025-03-15,C-0597,P-023,Max Lamp 023,Home & Kitchen,3,78.96
O-12606,2025-03-15,C-0670,P-053,Basic Pen Set 053,Office,2,156.47
O-11042,2025-03-16,C-0269,P-008,Mini Speaker 008,Electronics,2,141.59
O-10379,2025-03-16,C-0104,P-057,Max Desk Pad 057,Office,2,99.26
O-13687,2025-03-16,C-0954,P-014,Premium Kettle 014,Home & Kitchen,3,61.57
O-14522,2025-03-16,C-1170,P-023,Max Lamp 023,Home & Kitchen,2,76.76
O-14606,2025-03-16,C-1199,P-018,Smart Organizer 018,Home & Kitchen,1,63.99
O-10270,2025-03-16,C-0078,P-023,Max Lamp 023,Home & Kitchen,4,78.79
O-12991,2025-03-16,C-0772,P-053,Basic Pen Set 053,Office,3,155.52
O-13502,2025-03-16,C-0910,P-051,Mini Notebook Set 051,Office,3,48.67
O-10707,2025-03-16,C-0184,P-008,Mini Speaker 008,Electronics,3,145.26
O-11195,2025-03-16,C-0314,P-044,Premium Puzzle 044,Toys,2,24.65
O-13318,2025-03-17,C-0856,P-058,Smart Pen Set 058,Office,1,89.77
O-12699,2025-03-17,C-0694,P-009,Classic Power Bank 009,Electronics,2,71.42
O-11045,2025-03-17,C-0269,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,81.15
O-12141,2025-03-17,C-0553,P-026,Premium Backpack 026,Sports & Outdoor,2,126.27
O-12012,2025-03-17,C-0521,P-043,Max Building Set 043,Toys,4,71.02
O-13984,2025-03-17,C-1032,P-058,Smart Pen Set 058,Office,2,95.12
O-11208,2025-03-17,C-0316,P-007,Smart Headphones 007,Electronics,2,75.43
O-13739,2025-03-17,C-0965,P-009,Classic Power Bank 009,Electronics,1,74.39
O-11702,2025-03-17,C-0442,P-007,Smart Headphones 007,Electronics,1,78.95
O-11073,2025-03-17,C-0275,P-027,Travel Water Bottle 027,Sports & Outdoor,3,84.1
O-12115,2025-03-17,C-0549,P-012,Mini Keyboard 012,Electronics,4,32.77
O-10443,2025-03-17,C-0124,P-027,Travel Water Bottle 027,Sports & Outdoor,3,88.44
O-10525,2025-03-17,C-0143,P-009,Classic Power Bank 009,Electronics,3,73.54
O-10625,2025-03-17,C-0165,P-044,Premium Puzzle 044,Toys,1,24.92
O-13691,2025-03-17,C-0954,P-022,Mini Coffee Maker 022,Home & Kitchen,3,119.72
O-10627,2025-03-17,C-0166,P-052,Smart Desk Pad 052,Office,3,23.21
O-12334,2025-03-17,C-0598,P-058,Smart Pen Set 058,Office,2,90.46
O-12430,2025-03-17,C-0623,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,84.24
O-12186,2025-03-18,C-0564,P-052,Smart Desk Pad 052,Office,2,23.62
O-12134,2025-03-18,C-0552,P-046,Smart Race Track 046,Toys,1,85.42
O-13306,2025-03-18,C-0850,P-058,Smart Pen Set 058,Office,4,95.15
O-11391,2025-03-18,C-0368,P-042,Compact Mirror 042,Beauty,2,173.01
O-11085,2025-03-18,C-0278,P-043,Max Building Set 043,Toys,2,71.57
O-11432,2025-03-18,C-0380,P-009,Classic Power Bank 009,Electronics,1,73.15
O-14055,2025-03-18,C-1052,P-003,Travel Power Bank 003,Electronics,3,141.1
O-10305,2025-03-18,C-0087,P-014,Premium Kettle 014,Home & Kitchen,1,64.65
O-11252,2025-03-18,C-0330,P-058,Smart Pen Set 058,Office,3,95.66
O-10921,2025-03-18,C-0238,P-059,Basic Monitor Stand 059,Office,1,57.38
O-14465,2025-03-18,C-1156,P-023,Max Lamp 023,Home & Kitchen,2,77.46
O-13851,2025-03-18,C-0993,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,83.52
O-13532,2025-03-18,C-0915,P-018,Smart Organizer 018,Home & Kitchen,3,62.1
O-13585,2025-03-18,C-0929,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,79.91
O-10896,2025-03-18,C-0231,P-019,Smart Blender 019,Home & Kitchen,2,61.02
O-11673,2025-03-18,C-0436,P-044,Premium Puzzle 044,Toys,2,25.89
O-12635,2025-03-18,C-0681,P-038,Classic Mirror 038,Beauty,1,58.61
O-14192,2025-03-18,C-1084,P-048,Compact Puzzle 048,Toys,3,77.58
O-11690,2025-03-19,C-0440,P-060,Max Chair Cushion 060,Office,3,60.41
O-11503,2025-03-19,C-0397,P-054,Mini Monitor Stand 054,Office,3,62.59
O-10860,2025-03-19,C-0221,P-020,Basic Kettle 020,Home & Kitchen,2,98.04
O-10999,2025-03-19,C-0258,P-029,Deluxe Tent 029,Sports & Outdoor,1,77.91
O-12208,2025-03-19,C-0571,P-004,Deluxe Webcam 004,Electronics,2,25.58
O-13472,2025-03-19,C-0900,P-048,Compact Puzzle 048,Toys,3,79.02
O-11736,2025-03-19,C-0453,P-037,Deluxe Trimmer 037,Beauty,2,107.15
O-13487,2025-03-19,C-0906,P-002,Basic Speaker 002,Electronics,1,94.21
O-13271,2025-03-19,C-0837,P-041,Eco Trimmer 041,Beauty,2,100.52
O-13726,2025-03-19,C-0962,P-041,Eco Trimmer 041,Beauty,2,105.69
O-13254,2025-03-19,C-0834,P-018,Smart Organizer 018,Home & Kitchen,2,63.47
O-10798,2025-03-19,C-0207,P-020,Basic Kettle 020,Home & Kitchen,3,97.3
O-12303,2025-03-19,C-0591,P-032,Max Water Bottle 032,Sports & Outdoor,3,104.85
O-13805,2025-03-20,C-0982,P-042,Compact Mirror 042,Beauty,1,170.33
O-10183,2025-03-20,C-0050,P-026,Premium Backpack 026,Sports & Outdoor,3,135.27
O-11563,2025-03-20,C-0409,P-051,Mini Notebook Set 051,Office,1,50.91
O-13614,2025-03-20,C-0937,P-008,Mini Speaker 008,Electronics,1,135.4
O-11548,2025-03-20,C-0407,P-033,Deluxe Running Belt 033,Sports & Outdoor,4,77.39
O-11094,2025-03-20,C-0282,P-013,Deluxe Blender 013,Home & Kitchen,2,146.96
O-11800,2025-03-20,C-0471,P-040,Family Skincare Set 040,Beauty,1,30.33
O-10910,2025-03-20,C-0234,P-023,Max Lamp 023,Home & Kitchen,1,77.34
O-11279,2025-03-20,C-0338,P-012,Mini Keyboard 012,Electronics,2,33.81
O-10290,2025-03-20,C-0083,P-014,Premium Kettle 014,Home & Kitchen,1,60.76
O-11460,2025-03-20,C-0388,P-060,Max Chair Cushion 060,Office,1,60.78
O-12377,2025-03-20,C-0610,P-020,Basic Kettle 020,Home & Kitchen,2,97.69
O-10943,2025-03-21,C-0243,P-034,Family Tent 034,Sports & Outdoor,1,27.24
O-13957,2025-03-21,C-1021,P-054,Mini Monitor Stand 054,Office,2,63.1
O-11526,2025-03-21,C-0403,P-021,Basic Pan Set 021,Home & Kitchen,3,9.49
O-11639,2025-03-21,C-0428,P-010,Basic Webcam 010,Electronics,1,153.53
O-12389,2025-03-21,C-0613,P-016,Mini Coffee Maker 016,Home & Kitchen,3,44.78
O-12530,2025-03-21,C-0648,P-058,Smart Pen Set 058,Office,2,92.72
O-10054,2025-03-21,C-0012,P-037,Deluxe Trimmer 037,Beauty,1,107.24
O-11698,2025-03-21,C-0441,P-051,Mini Notebook Set 051,Office,1,51.42
O-13316,2025-03-21,C-0856,P-014,Premium Kettle 014,Home & Kitchen,3,60.46
O-11357,2025-03-21,C-0359,P-058,Smart Pen Set 058,Office,1,92.61
O-11440,2025-03-21,C-0382,P-001,Classic Headphones 001,Electronics,3,85.08
O-13263,2025-03-21,C-0836,P-010,Basic Webcam 010,Electronics,2,162.11
O-11343,2025-03-22,C-0353,P-052,Smart Desk Pad 052,Office,3,23.08
O-12851,2025-03-22,C-0736,P-003,Travel Power Bank 003,Electronics,3,141.74
O-11922,2025-03-22,C-0498,P-014,Premium Kettle 014,Home & Kitchen,1,61.67
O-10226,2025-03-22,C-0066,P-020,Basic Kettle 020,Home & Kitchen,3,97.05
O-10835,2025-03-22,C-0214,P-023,Max Lamp 023,Home & Kitchen,2,76.28
O-12364,2025-03-22,C-0608,P-038,Classic Mirror 038,Beauty,4,58.85
O-10983,2025-03-22,C-0254,P-043,Max Building Set 043,Toys,2,67.38
O-11951,2025-03-22,C-0506,P-037,Deluxe Trimmer 037,Beauty,3,108.24
O-10371,2025-03-22,C-0104,P-021,Basic Pan Set 021,Home & Kitchen,2,9.46
O-13038,2025-03-22,C-0782,P-038,Classic Mirror 038,Beauty,2,58.76
O-10017,2025-03-22,C-0004,P-015,Basic Pan Set 015,Home & Kitchen,3,27.49
O-11735,2025-03-22,C-0453,P-040,Family Skincare Set 040,Beauty,1,29.59
O-14263,2025-03-22,C-1103,P-017,Deluxe Lamp 017,Home & Kitchen,2,149.64
O-14436,2025-03-23,C-1146,P-021,Basic Pan Set 021,Home & Kitchen,2,9.14
O-14329,2025-03-23,C-1118,P-017,Deluxe Lamp 017,Home & Kitchen,3,147.36
O-11157,2025-03-23,C-0303,P-019,Smart Blender 019,Home & Kitchen,2,61.47
O-12306,2025-03-23,C-0592,P-021,Basic Pan Set 021,Home & Kitchen,1,8.88
O-12495,2025-03-23,C-0640,P-059,Basic Monitor Stand 059,Office,3,56.43
O-12737,2025-03-23,C-0705,P-050,Family Race Track 050,Toys,2,60.18
O-12005,2025-03-23,C-0520,P-013,Deluxe Blender 013,Home & Kitchen,2,142.95
O-10271,2025-03-23,C-0079,P-010,Basic Webcam 010,Electronics,2,152.6
O-10740,2025-03-23,C-0190,P-014,Premium Kettle 014,Home & Kitchen,1,65.17
O-12434,2025-03-23,C-0627,P-039,Premium Hair Dryer 039,Beauty,1,52.56
O-14473,2025-03-23,C-1158,P-001,Classic Headphones 001,Electronics,2,80.68
O-14220,2025-03-23,C-1093,P-035,Classic Hair Dryer 035,Beauty,2,117.66
O-13709,2025-03-23,C-0959,P-047,Smart Building Set 047,Toys,3,135.27
O-13796,2025-03-24,C-0979,P-046,Smart Race Track 046,Toys,1,81.68
O-10608,2025-03-24,C-0162,P-032,Max Water Bottle 032,Sports & Outdoor,1,98.32
O-12799,2025-03-24,C-0720,P-058,Smart Pen Set 058,Office,1,90.56
O-11569,2025-03-24,C-0411,P-014,Premium Kettle 014,Home & Kitchen,2,60.38
O-13650,2025-03-24,C-0946,P-010,Basic Webcam 010,Electronics,2,163.66
O-12397,2025-03-24,C-0616,P-044,Premium Puzzle 044,Toys,3,24.68
O-12961,2025-03-24,C-0765,P-024,Basic Organizer 024,Home & Kitchen,3,24.7
O-14293,2025-03-24,C-1110,P-002,Basic Speaker 002,Electronics,3,96.67
O-14599,2025-03-24,C-1197,P-053,Basic Pen Set 053,Office,3,149.68
O-14322,2025-03-25,C-1117,P-040,Family Skincare Set 040,Beauty,1,29.0
O-13484,2025-03-25,C-0904,P-003,Travel Power Bank 003,Electronics,2,137.74
O-12716,2025-03-25,C-0698,P-025,Smart Yoga Mat 025,Sports & Outdoor,4,80.51
